Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
1435,-0.017834,-0.275537,0.388552,0.949727,0.261718,0.813187,-0.006326,1.695411,0.594169,0.879857,F
1436,0.241386,-0.157769,0.338762,-1.203923,0.261718,1.228436,0.220177,-0.465446,-0.65309,1.108856,A
1437,-0.017834,0.132725,0.125378,1.357345,0.261718,1.768258,0.069175,-0.863501,-1.463808,1.7438,A
1438,0.179667,-0.291239,0.228514,1.550427,0.17234,0.314889,0.371178,1.748492,0.781258,0.191364,A
1439,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.723232,0.408929,-0.12956,1.03071,-0.743524,E
1440,-0.104241,-0.079257,0.011573,0.220903,0.261718,-0.391033,0.55993,0.512236,0.531806,-0.528725,A
1441,0.241386,-0.157769,0.338762,-1.203923,0.261718,-0.058835,0.182426,1.066119,0.344717,-0.03555,A
1442,0.290762,-0.189174,0.079145,-0.085921,0.976743,-0.930856,-1.101088,0.495694,1.68552,-0.087857,I
1443,0.031541,0.203385,0.086258,0.045008,0.17234,0.190314,-0.308329,0.027549,0.687713,0.482447,F
1444,-0.202992,-0.016448,0.594823,-1.581822,-0.363929,0.439463,0.295677,-0.801547,0.843621,0.348562,E
1445,0.241386,0.23479,0.310311,-1.710992,0.261718,-1.968978,0.144676,-2.01365,-1.401445,-1.739989,H
1446,0.426544,-0.055704,-0.08445,0.139087,0.976743,1.020811,-1.063338,-0.099038,0.781258,1.816034,I
1447,-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-2.799474,0.144676,1.512867,-1.401445,-2.503416,A
1448,0.09326,0.148427,0.171611,0.970704,0.17234,3.346203,0.597681,-1.435168,-0.621908,2.721446,A
1449,0.907954,-0.330495,0.132491,1.039033,0.887365,-1.38763,-1.25209,0.224985,-0.247731,-0.497081,I
1450,1.37702,-0.063555,0.349432,0.40572,0.17234,2.017408,-0.119577,-0.906215,-0.808997,2.075195,A
1451,0.105604,-0.377602,0.260522,0.107578,0.261718,0.273364,0.220177,-0.193378,-0.65309,0.257992,F
1452,-0.314087,-0.157769,0.043581,1.051505,0.17234,0.14879,0.484429,-0.110009,-0.216549,-0.007004,E
1453,0.327793,-0.142067,0.481018,-2.171392,0.261718,0.397939,0.484429,0.539922,0.687713,0.207349,A
1454,-0.042522,-0.173471,0.644613,0.089437,-0.989576,-0.058835,2.485202,-1.628662,-0.65309,-0.683236,Y
1455,0.204355,0.038511,0.036468,0.655644,0.17234,-0.141884,0.484429,0.956305,0.064084,-0.265899,A
1456,-0.06721,-0.275537,0.253409,0.371526,-1.078955,1.186911,0.031425,-0.909516,0.064084,1.202054,A
1457,0.167323,0.171981,0.047137,0.268047,0.17234,0.107265,0.673182,-0.071469,-0.154186,-0.137826,F
1458,0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.640182,0.182426,-1.915544,-0.746634,-0.54559,A
1459,-0.351118,0.014957,0.214288,0.736624,0.17234,-0.640182,0.446679,1.4646,0.750076,-0.691759,E
1460,-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.681707,0.257927,0.290609,-2.430434,-0.639488,A
1461,0.080916,-0.071406,0.160942,1.225521,0.17234,0.439463,-0.157328,0.604576,0.469443,0.626313,A
1462,-3.498799,10.65331,-3.210528,0.06482,-4.922215,0.14879,0.220177,2.303288,-1.401445,0.119684,A
1463,0.09326,-0.212727,0.260522,-0.527256,0.261718,-0.640182,-0.34608,-0.859035,-0.216549,-0.282608,F
1464,0.080916,0.203385,0.310311,0.26951,0.261718,-0.183409,0.257927,0.590208,0.126447,-0.178729,H
1465,0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.764757,-0.761334,-0.835737,0.687713,-0.16026,I
1466,-3.498799,0.148427,-3.210528,-0.293087,-4.922215,0.397939,-1.25209,0.212714,-0.247731,1.334395,I
1467,0.401857,-0.267686,0.299642,-0.808002,0.261718,-0.391033,0.408929,-0.424752,0.095265,-0.444448,F
1468,0.117948,0.124874,0.128935,0.3837,0.17234,0.480988,0.182426,-0.219123,-0.278912,0.463268,A
1469,0.4142,-0.16562,0.05425,-0.891996,0.976743,-0.474083,-1.478592,0.182524,1.654339,0.594294,I
1470,0.130292,0.077766,-0.045329,0.285383,-0.095795,1.35301,-0.006326,-0.399609,0.18881,1.368294,A
1471,0.192011,-0.369751,0.278304,-0.659618,0.261718,0.397939,-0.232828,-1.579231,-0.746634,0.640297,F
1472,0.562327,-0.29909,0.068476,-0.58926,0.976743,-1.22153,-1.365341,-0.961588,0.251173,-0.245972,I
1473,0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.972381,-11.935457,-2.023358,-1.49499,-6.719324,A
1474,0.068573,0.007106,0.288973,0.592954,0.261718,-0.266459,0.295677,0.74192,0.375899,-0.274133,H
1475,0.068573,-0.181323,-3.210528,-0.294311,-1.168333,-0.764757,0.182426,0.385997,-0.621908,-0.670277,F
1476,0.031541,-0.09496,-0.031104,0.803253,0.261718,-0.10036,0.408929,-0.232384,-0.902542,-0.171869,A
1477,0.080916,0.486028,0.14316,0.006427,0.261718,0.937762,0.748682,0.586636,0.157628,0.538311,G
1478,-0.030178,0.014957,0.264078,0.374062,0.261718,-0.474083,-0.006326,1.424352,0.531806,-0.302149,A
1479,0.599358,0.752968,0.008017,-1.737905,-0.095795,-1.180006,0.333428,-0.699344,-0.247731,-1.11804,F
1480,0.463576,0.109171,0.224957,-1.411178,0.261718,1.062336,0.295677,-0.491269,0.001721,0.90328,A
1481,0.364825,0.289748,0.235627,-0.32379,0.17234,-0.515608,0.182426,-0.090632,0.438262,-0.442748,A
1482,-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.145386,0.408929,0.798924,2.059698,0.974284,X
1483,0.204355,-0.126364,0.335206,0.483538,-1.257711,0.314889,0.597681,0.589218,0.375899,0.071753,F
1484,-0.091897,0.2976,0.079145,0.196496,0.261718,-0.474083,0.220177,0.737338,0.375899,-0.422134,F
1485,-0.240024,-0.29909,0.694403,0.955725,0.61923,0.14879,-1.705095,0.85453,2.184424,1.43608,Y
1486,-0.338774,-0.267686,0.441898,0.616019,0.440474,-0.972381,-1.214339,0.949374,2.808053,-0.092402,X
1487,-0.06721,-0.275537,0.253409,0.371526,-1.078955,1.726734,0.55993,-0.801507,-0.372457,1.328802,A
1488,-0.079554,0.187683,0.335206,0.745008,0.17234,0.024215,0.899684,0.028986,1.24898,-0.337194,X
1489,0.241386,0.109171,-0.127126,0.380626,0.17234,0.06574,0.484429,0.442632,0.500624,-0.075079,A
1490,0.710453,-0.102811,0.157386,1.199979,0.976743,0.688613,-0.572582,-0.723069,0.999528,1.21781,I
1491,-0.338774,-0.267686,0.441898,0.616019,0.440474,-0.474083,-1.440842,0.068167,2.028517,0.564916,X
1492,-0.141273,-0.024299,0.562816,-1.881367,0.082961,-1.055431,0.031425,0.146489,0.687713,-0.840302,C
1493,0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.806282,-2.988609,-1.246218,-1.245538,-2.331233,A
1494,0.290762,0.077766,0.118265,0.275805,0.261718,-0.847807,0.069175,0.67915,-0.278912,-0.674701,F
1495,0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.972381,-0.195078,0.746386,0.126447,-0.659162,F
1496,0.15498,-0.040001,0.363657,1.200934,0.261718,-0.266459,0.55993,1.361893,0.438262,-0.418541,A
1497,0.241386,0.109171,-0.127126,0.380626,0.17234,0.522513,0.597681,-0.8157,-0.840179,0.248602,A
1498,0.241386,-0.43256,0.349432,-1.029281,0.261718,-1.096956,-0.497081,-1.303726,-1.089631,-0.624093,F
1499,0.031541,0.007106,-0.315616,2.791392,-0.542686,-2.924049,-5.933141,1.380415,-1.71326,-4.633449,A
1500,0.031541,0.666605,-0.095119,0.010217,0.17234,-0.930856,0.52218,1.013192,0.937165,-0.983312,G
1501,-0.314087,0.360409,0.395665,0.599727,-1.347089,0.190314,0.106925,0.763297,0.344717,0.249831,D
1502,0.043885,0.407516,0.047137,0.460921,0.261718,-0.349509,0.069175,0.733164,0.001721,-0.245177,F
1503,0.080916,0.062064,0.203619,0.577021,0.261718,0.356414,0.786433,0.669365,0.562987,0.005281,H
1504,-0.314087,0.540986,-0.041773,0.882562,0.261718,0.14879,0.295677,0.989661,0.18881,0.104,F
1505,0.15498,0.595945,0.036468,-0.126143,0.261718,0.273364,-0.006326,0.138392,0.126447,0.366368,A
1506,-0.375806,-0.291239,-3.210528,-0.835274,0.082961,0.605563,0.182426,-0.064945,-0.247731,0.562373,D
1507,0.192011,0.148427,0.19295,-1.29308,0.261718,-0.681707,-0.006326,-0.20029,0.656532,-0.500528,H
1508,0.019197,0.093469,0.473906,1.897295,0.17234,0.231839,0.55993,1.192804,1.997335,0.055418,X
1509,0.068573,0.148427,0.111153,0.179577,0.261718,0.06574,0.484429,-0.036793,-0.216549,-0.073777,A
1510,-0.178304,-0.620989,0.32098,0.699028,0.261718,-0.01731,0.673182,0.489908,0.905984,-0.265104,E
1511,0.179667,0.321153,0.242739,0.045844,0.17234,-0.224934,0.408929,0.384153,0.126447,-0.308129,A
1512,0.241386,-0.126364,0.417003,0.096091,0.17234,-0.432558,0.031425,1.179873,0.874802,-0.29189,A
1513,-0.091897,0.2976,0.079145,0.196496,0.261718,1.186911,0.408929,-1.007175,-0.902542,0.943049,F
1514,-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.764757,-0.006326,0.864101,1.061891,-0.584468,E
1515,0.117948,0.289748,0.392108,-1.747095,0.261718,-0.141884,0.55993,-2.65001,-3.178789,-0.297086,A
1516,0.15498,-0.3619,0.40989,-0.171945,0.261718,-0.930856,-0.081827,-0.477445,-1.027268,-0.7008,F
1517,-0.104241,-0.055704,0.299642,0.391249,0.17234,0.397939,0.220177,0.434108,-0.029461,0.370226,A
1518,-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.889332,-0.157328,-0.185282,0.064084,-0.607975,F
1519,-0.301743,0.352558,0.288973,1.638181,0.261718,0.439463,0.220177,2.002523,1.061891,0.417651,E
1520,0.426544,-0.055704,-0.08445,0.139087,0.976743,-1.38763,-0.308329,1.029326,1.24898,-1.004879,I
1521,0.056229,-0.016448,0.345875,-0.053786,0.17234,1.26996,-0.081827,-1.27204,-0.403638,1.34639,A
1522,-0.252367,0.093469,0.239183,-0.021441,0.17234,1.643684,0.371178,-1.491104,-0.808997,1.389969,A
1523,0.907954,-0.330495,0.132491,1.039033,0.887365,0.06574,-1.063338,0.970964,1.217798,0.871514,I
1524,0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.480988,0.257927,-1.490852,-0.746634,0.395975,A
1525,0.401857,-0.220579,-3.210528,-1.185513,-1.168333,-0.764757,-3.026359,0.179456,-0.091823,-2.08016,A
1526,-0.277055,-0.251983,-3.203415,1.957926,0.261718,0.647088,0.52218,0.900369,1.155435,0.400291,X
1527,0.068573,0.069915,-0.002652,-1.149827,-1.257711,-3.131673,0.635431,-4.164819,-3.895963,-1.268356,F
1528,0.241386,-0.110662,0.324537,-0.772226,0.261718,0.107265,0.55993,-0.673482,0.032902,-0.077682,F
1529,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.72333,0.55993,-1.574357,-0.65309,2.205596,A
1530,0.179667,-0.330495,0.530808,-0.314183,0.082961,2.017408,1.201687,-1.615673,-1.027268,1.179258,A
1531,0.105604,0.289748,0.171611,-0.220044,0.261718,-0.598658,0.824183,0.282396,0.126447,-0.830501,A
1532,0.080916,0.313302,0.079145,0.588985,0.261718,-0.141884,0.257927,0.880721,0.18881,-0.124239,F
1533,0.117948,0.171981,0.217845,1.738109,0.261718,0.688613,0.446679,0.476842,-0.559546,0.485774,A
1534,0.4142,-0.16562,0.05425,-0.891996,0.976743,-0.806282,-1.365341,0.996864,2.246787,0.188977,I
1535,0.117948,0.321153,-3.210528,0.642753,0.351096,2.100457,0.371178,-0.552349,-0.497183,1.778892,A
1536,-3.498799,-0.149918,0.029355,-5.440122,-2.777139,-2.259651,0.899684,-1.98177,-2.77343,-1.917127,I
1537,-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.391033,0.182426,-0.304687,0.064084,-0.332166,F
1538,-0.190648,-1.09206,0.402778,0.749425,0.17234,0.647088,0.295677,0.284823,0.219991,0.551306,D
1539,-0.635027,-0.448263,0.299642,1.407861,0.17234,0.273364,-1.32759,1.014396,2.714509,1.281486,Y
1540,0.216699,0.2976,0.249852,-0.041313,0.261718,-0.930856,-0.006326,0.925939,0.219991,-0.720402,A
1541,0.241386,-0.322644,0.310311,0.49055,0.261718,0.937762,-0.459331,0.251429,0.438262,1.290997,A
1542,-0.178304,-0.620989,0.32098,0.699028,0.261718,1.809783,0.371178,-0.566387,-0.154186,1.525505,E
1543,-0.153617,-0.087108,0.299642,0.689629,0.261718,0.231839,-0.006326,0.359805,0.18881,0.338702,F
1544,-0.116585,-0.016448,0.288973,0.483747,0.17234,-0.224934,0.106925,0.75423,0.157628,-0.143745,F
1545,0.15498,-0.275537,0.417003,0.813815,0.261718,0.564038,0.710932,1.079748,0.656532,0.226818,A
1546,-0.128929,-0.134216,0.264078,0.430695,0.261718,0.688613,-0.006326,-0.315928,-0.746634,0.749311,F
1547,0.15498,-0.16562,-3.210528,-1.32068,-0.185173,0.937762,0.484429,-1.334441,-0.43482,0.691339,A
1548,0.006853,0.462474,-0.016878,0.649795,-1.347089,0.356414,0.899684,0.668899,0.438262,-0.053548,F
1549,0.204355,0.038511,0.036468,0.655644,0.17234,-0.391033,0.748682,0.741862,0.438262,-0.620007,A
1550,-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.640182,-0.044076,0.673966,0.874802,-0.434454,E
1551,-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.058835,0.824183,-1.582958,0.40708,-0.371309,X
1552,0.031541,0.117022,-0.176916,-0.620739,-1.168333,0.771662,0.333428,0.349341,-1.089631,0.626373,A
1553,0.204355,-0.448263,0.349432,0.689659,0.261718,-0.723232,0.52218,0.863791,0.095265,-0.797675,A
1554,-0.091897,-0.29909,0.562816,1.131322,0.440474,0.231839,-3.932369,1.308268,0.812439,-1.22779,Y
1555,0.488263,-0.49537,0.111153,0.334258,0.976743,-0.598658,-0.950086,0.566502,1.997335,0.136441,I
1556,0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.979286,-0.081827,-0.957258,-0.43482,1.071738,A
1557,0.105604,0.014957,0.377883,-0.432222,0.261718,0.397939,0.861934,1.535564,2.340331,0.01331,H
1558,0.216699,0.124874,-3.210528,-0.886924,0.261718,0.356414,0.295677,-0.22753,-0.060642,0.285056,A
1559,0.142636,-0.291239,-3.210528,-2.167812,0.351096,-1.263055,-0.459331,-1.233384,-0.091823,-0.808103,F
1560,0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.180006,-0.723584,-2.725769,-1.432627,-0.575198,I
1561,-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.30458,-2.988609,0.206405,-0.060642,-2.482018,E
1562,0.241386,0.203385,0.125378,-1.422726,-1.347089,0.439463,0.371178,1.145353,0.251173,0.303935,F
1563,-0.042522,-0.3619,0.470349,-0.310721,0.261718,-0.474083,-0.119577,0.159206,0.531806,-0.235544,F
1564,-0.128929,-0.283388,0.488131,0.833628,0.797987,-1.22153,-1.440842,-1.80076,-0.466001,-0.178476,Y
1565,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.515706,0.710932,-0.740563,-0.247731,1.926483,A
1566,-0.462213,0.352558,0.150273,0.56049,0.261718,1.394535,-0.044076,-0.5075,0.032902,1.428618,E
1567,0.204355,-0.134216,0.043581,-0.654873,0.261718,1.35301,0.55993,-1.577988,-1.151994,1.018189,E
1568,-0.178304,0.902141,-0.041773,0.593103,0.261718,0.854712,0.295677,0.144353,0.251173,0.722115,F
1569,0.216699,0.124874,-3.210528,-0.886924,0.261718,-0.183409,-0.006326,0.004076,-0.43482,-0.037455,A
1570,0.204355,0.360409,0.139604,0.299019,-0.095795,-1.346105,0.371178,-1.697101,0.718895,-1.272949,A
1571,0.130292,-0.071406,0.214288,0.915742,0.261718,-0.10036,-0.006326,0.740503,0.219991,0.037685,A
1572,-0.314087,0.360409,0.395665,0.599727,-1.347089,-1.096956,-0.34608,1.49982,1.46725,-0.707129,D
1573,0.068573,0.007106,0.288973,0.592954,0.261718,-0.183409,0.257927,0.350971,0.469443,-0.155185,H
1574,0.031541,0.195534,0.246296,0.627208,0.261718,1.35301,0.069175,-0.183942,-0.154186,1.344967,H
1575,0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.141884,0.182426,-0.436012,-0.278912,-0.095886,F
1576,0.25373,0.219088,0.14316,0.720541,0.261718,0.024215,0.106925,0.69575,0.375899,0.088509,A
1577,2.105308,-0.079257,0.239183,-1.152363,-0.989576,-1.263055,0.295677,-0.974732,-0.278912,-1.177219,A
1578,-0.22768,0.289748,-0.006209,0.395814,0.261718,1.103861,0.295677,0.844434,0.687713,0.951307,A
1579,0.389513,0.556689,0.431229,-1.955514,0.082961,-0.058835,-0.006326,0.279193,-0.590727,0.054538,A
1580,-0.06721,-0.197025,0.299642,-1.66337,0.261718,1.768258,0.899684,-1.579464,-0.497183,1.151965,F
1581,0.364825,-0.000745,-0.052442,1.293223,0.976743,-1.844403,-0.874585,-3.600239,-3.365878,-1.126503,I
1582,0.142636,0.069915,0.399221,0.568039,-1.168333,2.183507,-0.308329,-1.027115,-0.123005,2.361167,A
1583,-0.412837,-0.346197,0.601936,2.211191,0.440474,0.480988,-1.176589,1.826387,2.340331,1.350513,X
1584,-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.141884,0.597681,1.164244,-2.742249,-0.330659,A
1585,0.167323,0.171981,0.047137,0.268047,0.17234,0.231839,-2.686605,0.380522,-0.060642,-1.741845,F
1586,-0.017834,-0.354049,0.42056,-0.176032,0.261718,-0.432558,0.333428,-0.176564,-0.310094,-0.448486,F
1587,-0.091897,-0.29909,0.562816,1.131322,0.440474,0.079581,-0.459331,0.424226,0.375899,0.49443,Y
1588,0.080916,0.014957,0.064919,0.346104,0.17234,-1.263055,-3.252862,-0.038482,-0.87136,-0.855673,A
1589,0.352481,0.211237,0.306755,-0.946242,0.17234,-0.307984,0.786433,-0.411938,-0.590727,-0.571702,A
1590,-0.128929,-0.03215,0.068476,-0.151655,-0.989576,-0.058835,0.295677,-0.96615,-0.715453,-0.092402,F
1591,0.117948,-0.220579,-3.210528,-1.623238,0.261718,-0.432558,0.144676,-1.227307,-0.621908,-0.356265,A
1592,-0.104241,0.23479,0.214288,0.314028,0.17234,-0.349509,0.220177,1.502266,1.373706,-0.317736,H
1593,-2.523635,-0.346197,-2.349878,-0.775688,0.17234,-0.557133,0.257927,-0.576386,-0.808997,-0.521794,F
1594,-0.264711,-0.055704,-3.210528,0.413627,0.082961,0.439463,-7.103404,-1.128443,-1.401445,-2.797489,X
1595,0.142636,-0.330495,0.299642,0.418282,0.17234,2.058932,0.220177,-1.238315,-0.528364,1.859203,A
1596,-0.252367,-0.149918,0.313868,-0.243616,0.261718,1.186911,-0.610333,-0.612945,-0.060642,1.616811,A
1597,-0.240024,0.117022,0.235627,0.902912,0.17234,-0.598658,0.257927,0.153303,-0.154186,-0.561997,E
1598,0.229043,0.014957,0.395665,-1.399572,0.082961,-1.719828,0.371178,-0.171808,1.217798,-1.602211,H
1599,0.192011,0.242641,0.164499,0.576722,0.261718,-0.224934,0.371178,0.279465,0.001721,-0.285585,A
1600,0.4142,-0.173471,0.392108,-0.130887,0.261718,-0.266459,0.371178,0.045878,-0.154186,-0.324535,F
1601,0.117948,0.266195,0.043581,-0.590035,0.17234,-0.598658,0.597681,0.070633,-0.029461,-0.728515,F
1602,-0.301743,-0.511072,0.463236,0.710665,0.261718,1.560634,0.824183,-0.799663,-0.185368,1.02048,E
1603,-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,0.356414,0.55993,-0.05584,-0.029461,0.133921,A
1604,0.142636,-0.000745,0.153829,0.955845,0.261718,0.314889,0.295677,1.357369,0.375899,0.244817,F
1605,-0.252367,-0.149918,0.313868,-0.243616,0.261718,1.186911,0.52218,-0.281175,0.126447,0.875842,A
1606,0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.889332,0.333428,0.199279,0.282354,-0.850067,D
1607,0.031541,0.195534,0.246296,0.627208,0.261718,-1.138481,-0.308329,1.171719,1.061891,-0.769032,H
1608,0.019197,-0.087108,0.384996,0.794958,0.261718,-0.183409,0.371178,0.780246,0.531806,-0.241922,A
1609,-0.153617,9.65621,0.05425,0.56598,-1.078955,0.439463,-0.006326,0.339478,0.001721,0.545097,F
1610,0.068573,-0.189174,-2.090261,-0.633539,0.17234,1.602159,-0.044076,-0.849425,-0.497183,1.629071,E
1611,0.266074,0.415367,0.089814,-0.68501,0.261718,-0.01731,0.144676,0.259448,0.812439,0.038915,G
1612,0.167323,0.690159,-0.08445,-0.009059,0.261718,0.979286,0.106925,-0.679929,-0.43482,0.93713,F
1613,0.117948,-0.189174,0.029355,0.763359,0.887365,0.273364,-0.836835,2.325053,2.30915,0.91466,I
1614,0.624046,0.007106,0.114709,-0.350674,0.887365,-1.968978,-1.176589,-1.522926,-0.310094,-1.126226,I
1615,-0.573307,0.376111,0.057807,0.047395,0.261718,0.813187,0.069175,-1.219871,-0.310094,0.823379,G
1616,-0.104241,0.23479,0.214288,0.314028,0.17234,-1.055431,-0.195078,1.334595,0.874802,-0.743909,H
1617,-0.116585,0.069915,0.068476,-0.783147,0.261718,0.190314,0.031425,-0.135908,-0.029461,0.278185,A
1618,-0.32643,-0.652394,0.384996,-1.694222,-0.185173,-0.930856,-0.157328,-0.953123,0.282354,-0.639632,E
1619,0.142636,-0.000745,0.153829,0.955845,0.261718,0.024215,-0.119577,0.312063,-0.247731,0.209808,F
1620,0.142636,0.486028,0.025799,0.545422,0.17234,-0.557133,-0.081827,0.785935,-0.123005,-0.330623,A
1621,-0.178304,-0.620989,0.32098,0.699028,0.261718,0.107265,0.106925,0.658589,0.375899,0.162938,E
1622,-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.681707,-0.006326,0.496393,-0.310094,-0.496128,F
1623,-0.116585,-0.652394,0.505913,-1.24874,0.261718,-1.055431,-0.308329,-0.425295,0.469443,-0.669577,E
1624,0.192011,0.226939,0.118265,-0.472443,0.17234,-0.183409,0.257927,0.153595,0.064084,-0.184961,F
1625,0.179667,-0.291239,0.228514,1.550427,0.17234,0.107265,0.220177,1.855355,0.531806,0.094368,A
1626,-0.338774,-0.291239,0.520139,1.054429,0.261718,1.145386,0.975185,0.402617,1.24898,0.593511,E
1627,-3.498799,0.062064,0.338762,0.963304,-4.922215,-0.681707,0.220177,1.047693,-1.900349,-0.612641,A
1628,0.130292,0.336855,0.100483,0.382834,0.17234,-0.224934,0.673182,-0.501307,-0.65309,-0.440578,A
1629,-0.153617,9.65621,0.05425,0.56598,-1.078955,1.477585,0.333428,0.276378,-0.029461,1.259678,F
1630,0.587014,0.399665,0.064919,0.116828,-1.615223,1.228436,0.106925,-0.329946,-0.746634,1.183272,A
1631,0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.439463,0.371178,-1.039288,-0.497183,0.307551,A
1632,0.229043,0.014957,0.395665,-1.399572,0.082961,-1.263055,0.484429,-0.628031,0.999528,-1.258302,H
1633,0.648733,0.242641,-0.045329,-0.444157,0.261718,1.560634,1.012935,-1.849648,-3.085245,0.959854,A
1634,-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.474083,0.408929,0.924269,-2.960519,-0.513415,A
1635,0.364825,0.195534,0.175168,-0.027618,0.261718,-0.847807,0.069175,0.477405,0.032902,-0.688914,A
1636,0.303106,0.352558,0.082701,0.703981,0.261718,-0.058835,0.899684,1.188416,0.001721,-0.408114,F
1637,0.512951,-0.008597,-0.045329,-1.738144,-1.525845,0.688613,0.295677,0.820941,0.375899,0.57268,A
1638,0.15498,-0.189174,0.246296,-1.223587,0.082961,1.726734,0.371178,-0.093602,-0.65309,1.464132,A
1639,-0.017834,-0.047852,0.093371,-0.139302,0.261718,0.439463,0.371178,-0.101116,-0.091823,0.327297,A
1640,0.624046,-2.426761,0.178724,0.711352,1.066121,-0.432558,-1.063338,0.343827,1.24898,0.360919,I
1641,0.09326,-1.680899,0.356544,0.180532,0.17234,-0.10036,0.106925,-0.223627,0.438262,-0.017323,A
1642,0.229043,0.242641,0.089814,0.12023,0.261718,-0.764757,0.484429,0.865615,0.219991,-0.807476,A
1643,0.31545,-0.236281,0.37077,0.812174,0.261718,-0.224934,0.220177,1.062721,0.095265,-0.194316,A
1644,0.130292,-0.212727,0.324537,0.386474,0.261718,1.26996,0.55993,-0.418364,-0.247731,0.92563,F
1645,-0.030178,0.022808,0.157386,-0.771451,0.261718,0.564038,1.352689,-1.334033,-0.341275,-0.092896,H
1646,-0.030178,-0.189174,0.242739,-0.408799,0.261718,0.231839,-0.232828,-0.664668,0.157628,0.479421,F
1647,0.105604,0.556689,-0.031104,0.619301,0.17234,0.107265,-0.912336,0.01027,-0.060642,0.794494,A
1648,0.117948,-0.220579,-3.210528,-1.623238,0.261718,0.14879,0.106925,-1.109164,-0.621908,0.198127,A
1649,-0.32643,0.093469,-3.210528,0.668414,-0.095795,2.432656,1.012935,0.518546,1.716702,1.650818,X
1650,0.043885,0.195534,0.260522,-0.393821,0.261718,0.522513,0.220177,-0.08141,0.344717,0.491199,G
1651,0.290762,0.109171,-0.112901,0.221262,0.261718,-0.432558,-3.06411,0.608206,0.375899,-1.786715,A
1652,-0.104241,-0.456114,0.484575,0.143802,0.261718,-0.058835,0.220177,-0.083953,-0.87136,-0.046014,F
1653,-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.647088,0.182426,0.001747,0.282354,0.608749,A
1654,-0.22768,0.046362,0.214288,0.746888,0.261718,-0.930856,0.257927,1.80472,0.905984,-0.845546,E
1655,0.068573,-0.016448,0.274747,-0.03633,0.261718,1.560634,0.220177,-1.086836,-0.559546,1.421915,H
1656,-0.277055,-1.963541,0.616162,0.437826,0.17234,0.14879,0.748682,-0.518392,-0.621908,-0.109894,D
1657,0.364825,0.36826,0.19295,-0.420406,0.261718,-1.055431,0.257927,0.08498,0.781258,-0.97896,H
1658,0.204355,-0.126364,0.335206,0.483538,-1.257711,0.273364,0.257927,1.356398,0.095265,0.220428,F
1659,-0.338774,-0.22843,0.584154,2.123586,0.261718,0.771662,-0.044076,1.253652,1.997335,0.883823,X
1660,0.142636,-0.000745,0.153829,0.955845,0.261718,0.231839,0.295677,0.66552,-0.247731,0.155645,F
1661,0.179667,-0.291239,0.228514,1.550427,0.17234,0.273364,0.069175,1.585753,0.562987,0.361799,A
1662,-0.425181,-0.220579,0.306755,0.496637,0.261718,0.06574,-0.081827,0.151556,0.999528,0.262188,E
1663,0.624046,-0.189174,0.139604,0.38731,0.976743,-1.595254,-1.440842,-0.465524,1.529613,-0.602153,I
1664,0.09326,0.344707,0.14316,-0.026574,0.261718,-0.10036,0.371178,-0.237471,0.18881,-0.177246,G
1665,-0.770809,-0.110662,0.328093,0.26205,0.17234,0.564038,0.55993,0.156448,-0.029461,0.334145,D
1666,-0.030178,0.572391,5.083004,-0.109553,-1.257711,0.06574,0.220177,1.208725,0.812439,0.053574,G
1667,-0.338774,-0.314793,0.449011,1.243006,0.797987,1.394535,-1.780595,0.21087,0.812439,2.847616,X
1668,-0.017834,-0.275537,0.388552,0.949727,0.261718,1.560634,0.446679,0.044111,-0.154186,1.25881,F
1669,0.401857,-0.267686,0.299642,-0.808002,0.261718,-1.138481,0.484429,-0.08139,0.157628,-1.15435,F
1670,0.080916,-0.118513,0.445454,-0.188027,0.261718,0.107265,0.182426,1.080078,0.344717,0.118273,A
